,wave,gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
8178,21.0,True,24.0,22.0,True,9.0,6.0,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,6.0,6.0,4.0,5.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,3.0,8.0,8.0,8.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.24,8.0,,1.0,2.0,6.0,0.0,False,True,False
8179,21.0,True,24.0,22.0,True,9.0,6.0,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,7.0,8.0,7.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,3.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.05,8.0,,1.0,3.0,3.0,0.0,False,True,False
8180,21.0,True,23.0,28.0,True,3.0,8.0,10.0,20.0,30.0,10.0,10.0,20.0,3.0,7.0,6.0,5.0,5.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,8.0,7.0,6.0,7.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.04,5.0,,0.0,7.0,5.0,0.0,False,True,False
8181,21.0,True,23.0,26.0,False,3.0,8.0,25.0,25.0,25.0,12.0,3.0,10.0,6.0,7.0,7.0,4.0,7.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.18,5.0,,0.0,6.0,5.0,0.0,False,False,False
8182,21.0,True,23.0,23.0,True,3.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,3.0,3.0,3.0,4.0,3.0,2.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,8.0,8.0,5.0,7.0,6.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.12,5.0,,0.0,7.0,4.0,0.0,False,True,False
8183,21.0,True,23.0,,False,3.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,5.0,9.0,9.0,4.0,9.0,3.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.09,5.0,,0.0,5.0,5.0,0.0,False,False,False
8184,21.0,True,23.0,23.0,False,3.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,5.0,7.0,7.0,7.0,7.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,9.0,8.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.02,5.0,,0.0,7.0,4.0,0.0,True,False,False
8185,21.0,True,23.0,23.0,False,3.0,8.0,20.0,20.0,20.0,15.0,5.0,20.0,7.0,8.0,9.0,7.0,4.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,9.0,7.0,8.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.09,5.0,,0.0,7.0,5.0,0.0,True,False,False
8186,21.0,True,23.0,23.0,False,3.0,8.0,20.0,20.0,20.0,15.0,10.0,15.0,5.0,5.0,7.0,8.0,7.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,8.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.64,5.0,,0.0,5.0,2.0,0.0,False,False,False
8187,21.0,True,23.0,27.0,True,3.0,8.0,58.0,5.0,8.0,10.0,7.0,12.0,5.0,7.0,6.0,7.0,6.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.26,5.0,,0.0,4.0,2.0,0.0,False,False,False
8188,21.0,True,23.0,30.0,False,3.0,8.0,15.0,20.0,20.0,20.0,5.0,10.0,,,,,,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,,,,,,,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.27,5.0,,0.0,,,,False,False,False
8189,21.0,True,23.0,23.0,False,3.0,8.0,20.0,25.0,25.0,30.0,5.0,5.0,5.0,8.0,8.0,7.0,4.0,2.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.35,5.0,,0.0,6.0,3.0,0.0,False,False,False
8190,21.0,True,23.0,26.0,False,3.0,8.0,40.0,5.0,30.0,15.0,5.0,5.0,4.0,4.0,7.0,6.0,5.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.73,5.0,,0.0,7.0,5.0,0.0,False,False,False
8191,21.0,True,23.0,28.0,False,3.0,8.0,25.0,15.0,25.0,15.0,10.0,10.0,5.0,8.0,7.0,5.0,5.0,7.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,9.0,7.0,8.0,6.0,7.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.24,5.0,,0.0,6.0,4.0,0.0,False,True,False
8192,21.0,True,23.0,26.0,False,3.0,8.0,10.0,30.0,20.0,15.0,15.0,10.0,,,,,,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.34,5.0,,0.0,6.0,5.0,0.0,True,False,False
8193,21.0,True,23.0,22.0,False,3.0,8.0,10.0,20.0,15.0,20.0,15.0,20.0,5.0,8.0,8.0,8.0,,8.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.16,5.0,,0.0,7.0,7.0,0.0,True,True,True
8194,21.0,True,23.0,27.0,True,3.0,8.0,10.0,25.0,20.0,20.0,5.0,20.0,5.0,6.0,5.0,5.0,5.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,5.0,8.0,7.0,7.0,6.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.07,5.0,,0.0,7.0,8.0,1.0,True,True,True
8195,21.0,True,23.0,25.0,True,3.0,8.0,15.0,20.0,25.0,20.0,10.0,10.0,6.0,9.0,8.0,8.0,7.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.11,5.0,,0.0,7.0,5.0,0.0,False,True,False
8196,21.0,True,23.0,24.0,False,3.0,8.0,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,8.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.14,5.0,,0.0,6.0,4.0,0.0,False,False,False
8197,21.0,True,23.0,26.0,False,3.0,8.0,10.0,10.0,30.0,20.0,10.0,15.0,5.0,2.0,6.0,3.0,2.0,3.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.27,5.0,,0.0,5.0,3.0,0.0,False,False,False
8198,21.0,True,23.0,24.0,False,3.0,8.0,50.0,20.0,10.0,5.0,10.0,5.0,5.0,4.0,8.0,5.0,9.0,2.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.17,5.0,,0.0,5.0,4.0,0.0,False,False,False
8199,21.0,True,23.0,29.0,False,3.0,8.0,40.0,10.0,30.0,10.0,10.0,,2.0,2.0,2.0,3.0,3.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,6.0,7.0,8.0,7.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.21,5.0,,0.0,6.0,4.0,0.0,False,False,False
8200,21.0,True,23.0,22.0,True,3.0,8.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,6.0,5.0,5.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.12,5.0,,0.0,6.0,5.0,0.0,False,True,False
8201,21.0,True,23.0,22.0,True,3.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,7.0,7.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.18,5.0,,0.0,7.0,6.0,0.0,True,True,True
8202,21.0,True,24.0,28.0,False,7.0,1.0,10.0,20.0,30.0,10.0,10.0,20.0,7.0,5.0,6.0,5.0,5.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,4.0,8.0,7.0,5.0,8.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.03,6.0,,,7.0,2.0,0.0,False,True,False
8203,21.0,True,24.0,26.0,False,7.0,1.0,25.0,25.0,25.0,12.0,3.0,10.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.66,6.0,,,,,,False,False,False
8204,21.0,True,24.0,23.0,False,7.0,1.0,20.0,10.0,10.0,30.0,15.0,15.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.16,6.0,,,,,,False,False,False
8205,21.0,True,24.0,,True,7.0,1.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,8.0,8.0,7.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,6.0,5.0,6.0,8.0,5.0,1.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.02,6.0,,,5.0,7.0,0.0,False,False,False
8206,21.0,True,24.0,23.0,True,7.0,1.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,6.0,7.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,8.0,4.0,5.0,8.0,7.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.33,6.0,,,5.0,8.0,0.0,False,False,False
8207,21.0,True,24.0,23.0,True,7.0,1.0,20.0,20.0,20.0,15.0,5.0,20.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.1,6.0,,,,,,False,False,False
8208,21.0,True,24.0,23.0,True,7.0,1.0,20.0,20.0,20.0,15.0,10.0,15.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.27,6.0,,,,,,False,False,False
8209,21.0,True,24.0,27.0,False,7.0,1.0,58.0,5.0,8.0,10.0,7.0,12.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.18,6.0,,,,,,False,False,False
8210,21.0,True,24.0,30.0,False,7.0,1.0,15.0,20.0,20.0,20.0,5.0,10.0,5.0,5.0,5.0,4.0,3.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,8.0,8.0,7.0,6.0,7.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.13,6.0,,,7.0,7.0,0.0,False,False,False
8211,21.0,True,24.0,23.0,True,7.0,1.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,7.0,4.0,6.0,5.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,8.0,6.0,6.0,9.0,8.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.12,6.0,,,8.0,7.0,0.0,True,False,False
8212,21.0,True,24.0,26.0,True,7.0,1.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,8.0,10.0,9.0,6.0,9.0,5.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.4,6.0,,,8.0,1.0,0.0,False,False,False
8213,21.0,True,24.0,28.0,False,7.0,1.0,25.0,15.0,25.0,15.0,10.0,10.0,4.0,6.0,6.0,7.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,4.0,5.0,8.0,6.0,8.0,1.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.34,6.0,,,5.0,5.0,0.0,False,True,False
8214,21.0,True,24.0,26.0,True,7.0,1.0,10.0,30.0,20.0,15.0,15.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.32,6.0,,,7.0,,0.0,True,True,True
8215,21.0,True,24.0,22.0,True,7.0,1.0,10.0,20.0,15.0,20.0,15.0,20.0,10.0,8.0,8.0,8.0,9.0,7.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.14,6.0,,,7.0,5.0,1.0,True,True,True
8216,21.0,True,24.0,27.0,False,7.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,3.0,2.0,4.0,5.0,7.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,3.0,7.0,7.0,4.0,6.0,1.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.62,6.0,,,5.0,5.0,0.0,False,True,False
8217,21.0,True,24.0,25.0,False,7.0,1.0,15.0,20.0,25.0,20.0,10.0,10.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.12,6.0,,,,,,False,True,False
8218,21.0,True,24.0,24.0,True,7.0,1.0,10.0,15.0,30.0,20.0,15.0,10.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.09,6.0,,,,,,False,False,False
8219,21.0,True,24.0,26.0,False,7.0,1.0,10.0,10.0,30.0,20.0,10.0,15.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.03,6.0,,,,,,False,False,False
8220,21.0,True,24.0,24.0,False,7.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,,,,,,,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.06,6.0,,,,,,False,False,False
8221,21.0,True,24.0,29.0,False,7.0,1.0,40.0,10.0,30.0,10.0,10.0,,1.0,5.0,5.0,4.0,5.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,7.0,9.0,8.0,10.0,6.0,5.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.1,6.0,,,9.0,8.0,0.0,True,False,False
8222,21.0,True,24.0,22.0,False,7.0,1.0,10.0,25.0,25.0,10.0,10.0,20.0,6.0,6.0,5.0,5.0,,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,4.0,8.0,8.0,2.0,7.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.31,6.0,,,5.0,5.0,0.0,False,False,False
8223,21.0,True,24.0,22.0,False,7.0,1.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,5.0,8.0,8.0,7.0,8.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,-0.2,6.0,,,6.0,5.0,0.0,False,True,False
8224,21.0,True,30.0,28.0,False,3.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,7.0,3.0,6.0,7.0,6.0,3.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.52,8.0,,9.0,6.0,6.0,0.0,True,True,True
8225,21.0,True,30.0,26.0,False,3.0,4.0,25.0,25.0,25.0,12.0,3.0,10.0,10.0,9.0,8.0,8.0,7.0,6.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.04,8.0,,9.0,7.0,7.0,0.0,True,True,True
8226,21.0,True,30.0,23.0,False,3.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,6.0,6.0,7.0,3.0,5.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,6.0,7.0,5.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.05,8.0,,9.0,5.0,6.0,0.0,False,True,False
8227,21.0,True,30.0,,True,3.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,8.0,8.0,7.0,6.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,7.0,6.0,5.0,7.0,7.0,4.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.2,8.0,,9.0,6.0,7.0,0.0,True,False,False
8228,21.0,True,30.0,23.0,True,3.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,5.0,7.0,7.0,7.0,9.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,9.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.0,8.0,,9.0,8.0,8.0,0.0,True,True,True
8229,21.0,True,30.0,23.0,True,3.0,4.0,20.0,20.0,20.0,15.0,5.0,20.0,10.0,9.0,9.0,8.0,7.0,5.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,5.0,8.0,5.0,8.0,6.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.18,8.0,,9.0,6.0,8.0,0.0,False,True,False
8230,21.0,True,30.0,23.0,True,3.0,4.0,20.0,20.0,20.0,15.0,10.0,15.0,9.0,7.0,7.0,8.0,8.0,,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,5.0,5.0,5.0,6.0,8.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.26,8.0,,9.0,5.0,6.0,0.0,False,False,False
8231,21.0,True,30.0,27.0,False,3.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,7.0,8.0,7.0,7.0,6.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,5.0,3.0,5.0,6.0,8.0,5.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.07,8.0,,9.0,4.0,4.0,0.0,False,False,False
8232,21.0,True,30.0,30.0,False,3.0,4.0,15.0,20.0,20.0,20.0,5.0,10.0,5.0,5.0,7.0,7.0,5.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,5.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.05,8.0,,9.0,6.0,6.0,0.0,True,False,False
8233,21.0,True,30.0,23.0,True,3.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.06,8.0,,9.0,7.0,9.0,0.0,True,True,True
8234,21.0,True,30.0,26.0,True,3.0,4.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,5.0,8.0,5.0,8.0,6.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,5.0,6.0,5.0,7.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.18,8.0,,9.0,5.0,4.0,0.0,False,False,False
8235,21.0,True,30.0,28.0,False,3.0,4.0,25.0,15.0,25.0,15.0,10.0,10.0,,,,,,,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,,,,,,,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.11,8.0,,9.0,,,,False,False,False
